Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;
8,753;0,00000;0,01962;-0,29430;;-0,10939;0,16126;-2,49487;;-0,46950;0,70609;-10,90460;;9753;0;2;-30;;;;;
8,762;-0,01962;0,03924;-0,28449;;-0,10948;0,16153;-2,49747;;-0,47049;0,70755;-10,92707;;9762;-2;4;-29;;;;;
8,762;-0,01962;0,03924;-0,28449;;-0,10948;0,16153;-2,49747;;-0,47049;0,70755;-10,92707;;9762;-2;4;-29;;;;;
8,774;-0,01962;0,00000;-0,29430;;-0,10972;0,16176;-2,50095;;-0,47180;0,70949;-10,95706;;9774;-2;0;-30;;;;;
8,774;-0,01962;0,00000;-0,29430;;-0,10972;0,16176;-2,50095;;-0,47180;0,70949;-10,95706;;9774;-2;0;-30;;;;;
8,782;-0,00981;0,02943;-0,25506;;-0,10983;0,16188;-2,50314;;-0,47268;0,71078;-10,97708;;9782;-1;3;-26;;;;;
8,782;-0,00981;0,02943;-0,25506;;-0,10983;0,16188;-2,50314;;-0,47268;0,71078;-10,97708;;9782;-1;3;-26;;;;;
8,790;-0,00981;0,00000;-0,27468;;-0,10991;0,16200;-2,50526;;-0,47356;0,71208;-10,99711;;9790;-1;0;-28;;;;;
8,794;-0,00981;0,00000;-0,27468;;-0,10995;0,16200;-2,50636;;-0,47400;0,71272;-11,00713;;9794;-1;0;-28;;;;;
8,803;-0,01962;0,01962;-0,29430;;-0,11008;0,16209;-2,50892;;-0,47499;0,71418;-11,02970;;9803;-2;2;-30;;;;;
8,803;-0,01962;0,01962;-0,29430;;-0,11008;0,16209;-2,50892;;-0,47499;0,71418;-11,02970;;9803;-2;2;-30;;;;;
8,811;-0,01962;0,00000;-0,26487;;-0,11024;0,16216;-2,51116;;-0,47587;0,71548;-11,04978;;9811;-2;0;-27;;;;;
8,815;-0,01962;0,00000;-0,26487;;-0,11032;0,16216;-2,51222;;-0,47631;0,71613;-11,05983;;9815;-2;0;-27;;;;;
8,823;-0,00981;0,00000;-0,28449;;-0,11044;0,16216;-2,51442;;-0,47720;0,71743;-11,07994;;9823;-1;0;-29;;;;;
8,823;-0,00981;0,00000;-0,28449;;-0,11044;0,16216;-2,51442;;-0,47720;0,71743;-11,07994;;9823;-1;0;-29;;;;;
8,831;0,00000;0,02943;-0,29430;;-0,11048;0,16228;-2,51673;;-0,47808;0,71872;-11,10006;;9831;0;3;-30;;;;;
8,831;0,00000;0,02943;-0,29430;;-0,11048;0,16228;-2,51673;;-0,47808;0,71872;-11,10006;;9831;0;3;-30;;;;;
8,844;0,00000;0,02943;-0,27468;;-0,11048;0,16266;-2,52043;;-0,47952;0,72084;-11,13280;;9844;0;3;-28;;;;;
8,844;0,00000;0,02943;-0,27468;;-0,11048;0,16266;-2,52043;;-0,47952;0,72084;-11,13280;;9844;0;3;-28;;;;;
8,852;-0,01962;0,01962;-0,30411;;-0,11055;0,16286;-2,52274;;-0,48040;0,72214;-11,15297;;9852;-2;2;-31;;;;;
8,852;-0,01962;0,01962;-0,30411;;-0,11055;0,16286;-2,52274;;-0,48040;0,72214;-11,15297;;9852;-2;2;-31;;;;;
8,860;-0,02943;0,00000;-0,29430;;-0,11075;0,16294;-2,52514;;-0,48129;0,72344;-11,17317;;9860;-3;0;-30;;;;;
8,864;-0,02943;0,00000;-0,29430;;-0,11087;0,16294;-2,52632;;-0,48173;0,72409;-11,18327;;9864;-3;0;-30;;;;;
8,872;-0,00981;0,00981;-0,30411;;-0,11102;0,16298;-2,52871;;-0,48262;0,72540;-11,20349;;9872;-1;1;-31;;;;;
8,872;-0,00981;0,00981;-0,30411;;-0,11102;0,16298;-2,52871;;-0,48262;0,72540;-11,20349;;9872;-1;1;-31;;;;;
8,880;-0,01962;0,01962;-0,25506;;-0,11114;0,16310;-2,53095;;-0,48351;0,72670;-11,22373;;9880;-2;2;-26;;;;;
8,884;-0,01962;0,01962;-0,25506;;-0,11122;0,16317;-2,53197;;-0,48395;0,72735;-11,23385;;9884;-2;2;-26;;;;;
8,893;0,00000;0,02943;-0,28449;;-0,11131;0,16340;-2,53439;;-0,48495;0,72882;-11,25665;;9893;0;3;-29;;;;;
8,893;0,00000;0,02943;-0,28449;;-0,11131;0,16340;-2,53439;;-0,48495;0,72882;-11,25665;;9893;0;3;-29;;;;;
8,901;-0,01962;0,00981;-0,30411;;-0,11139;0,16355;-2,53675;;-0,48584;0,73013;-11,27694;;9901;-2;1;-31;;;;;
8,901;-0,01962;0,00981;-0,30411;;-0,11139;0,16355;-2,53675;;-0,48584;0,73013;-11,27694;;9901;-2;1;-31;;;;;
8,913;0,00000;0,00981;-0,27468;;-0,11151;0,16367;-2,54022;;-0,48718;0,73209;-11,30740;;9913;0;1;-28;;;;;
8,913;0,00000;0,00981;-0,27468;;-0,11151;0,16367;-2,54022;;-0,48718;0,73209;-11,30740;;9913;0;1;-28;;;;;
8,921;0,00000;0,03924;-0,27468;;-0,11151;0,16387;-2,54242;;-0,48807;0,73340;-11,32773;;9921;0;4;-28;;;;;
8,922;0,00000;0,03924;-0,27468;;-0,11151;0,16391;-2,54269;;-0,48818;0,73357;-11,33027;;9922;0;4;-28;;;;;
8,934;-0,01962;0,01962;-0,27468;;-0,11162;0,16426;-2,54599;;-0,48952;0,73554;-11,36080;;9934;-2;2;-28;;;;;
8,934;-0,01962;0,01962;-0,27468;;-0,11162;0,16426;-2,54599;;-0,48952;0,73554;-11,36080;;9934;-2;2;-28;;;;;
8,942;-0,00981;0,00981;-0,27468;;-0,11174;0,16438;-2,54819;;-0,49042;0,73685;-11,38118;;9942;-1;1;-28;;;;;
8,942;-0,00981;0,00981;-0,27468;;-0,11174;0,16438;-2,54819;;-0,49042;0,73685;-11,38118;;9942;-1;1;-28;;;;;
8,950;-0,01962;0,03924;-0,30411;;-0,11186;0,16457;-2,55050;;-0,49131;0,73817;-11,40157;;9950;-2;4;-31;;;;;
8,954;-0,01962;0,03924;-0,30411;;-0,11194;0,16473;-2,55172;;-0,49176;0,73883;-11,41178;;9954;-2;4;-31;;;;;
8,962;-0,01962;0,01962;-0,29430;;-0,11209;0,16496;-2,55411;;-0,49265;0,74014;-11,43220;;9962;-2;2;-30;;;;;
8,963;-0,01962;0,01962;-0,29430;;-0,11211;0,16498;-2,55441;;-0,49277;0,74031;-11,43476;;9963;-2;2;-30;;;;;
8,971;-0,03924;0,01962;-0,28449;;-0,11235;0,16514;-2,55672;;-0,49366;0,74163;-11,45520;;9971;-4;2;-29;;;;;
8,975;-0,03924;0,01962;-0,28449;;-0,11251;0,16522;-2,55786;;-0,49411;0,74229;-11,46543;;9975;-4;2;-29;;;;;
8,983;-0,00981;0,02943;-0,27468;;-0,11270;0,16542;-2,56010;;-0,49501;0,74361;-11,48590;;9983;-1;3;-28;;;;;
8,983;-0,00981;0,02943;-0,27468;;-0,11270;0,16542;-2,56010;;-0,49501;0,74361;-11,48590;;9983;-1;3;-28;;;;;
8,991;-0,00981;0,01962;-0,31392;;-0,11278;0,16561;-2,56245;;-0,49592;0,74494;-11,50639;;9991;-1;2;-32;;;;;
8,991;-0,00981;0,01962;-0,31392;;-0,11278;0,16561;-2,56245;;-0,49592;0,74494;-11,50639;;9991;-1;2;-32;;;;;
9,003;-0,00981;0,00981;-0,29430;;-0,11290;0,16579;-2,56610;;-0,49727;0,74693;-11,53716;;10003;-1;1;-30;;;;;
9,003;-0,00981;0,00981;-0,29430;;-0,11290;0,16579;-2,56610;;-0,49727;0,74693;-11,53716;;10003;-1;1;-30;;;;;
9,011;-0,01962;0,03924;-0,29430;;-0,11302;0,16599;-2,56845;;-0,49817;0,74825;-11,55770;;10011;-2;4;-30;;;;;
9,012;-0,01962;0,03924;-0,29430;;-0,11304;0,16602;-2,56875;;-0,49829;0,74842;-11,56027;;10012;-2;4;-30;;;;;
9,024;0,00000;0,00981;-0,26487;;-0,11315;0,16632;-2,57210;;-0,49964;0,75041;-11,59112;;10024;0;1;-27;;;;;
9,024;0,00000;0,00981;-0,26487;;-0,11315;0,16632;-2,57210;;-0,49964;0,75041;-11,59112;;10024;0;1;-27;;;;;
9,032;0,00000;0,00000;-0,27468;;-0,11315;0,16636;-2,57426;;-0,50055;0,75174;-11,61170;;10032;0;0;-28;;;;;
9,032;0,00000;0,00000;-0,27468;;-0,11315;0,16636;-2,57426;;-0,50055;0,75174;-11,61170;;10032;0;0;-28;;;;;
9,040;-0,01962;0,00000;-0,27468;;-0,11323;0,16636;-2,57646;;-0,50145;0,75307;-11,63230;;10040;-2;0;-28;;;;;
9,044;-0,01962;0,00000;-0,27468;;-0,11331;0,16636;-2,57756;;-0,50191;0,75374;-11,64261;;10044;-2;0;-28;;;;;
9,052;-0,00981;0,01962;-0,28449;;-0,11343;0,16644;-2,57979;;-0,50281;0,75507;-11,66324;;10052;-1;2;-29;;;;;
9,053;-0,00981;0,01962;-0,28449;;-0,11344;0,16646;-2,58008;;-0,50293;0,75524;-11,66582;;10053;-1;2;-29;;;;;
9,061;-0,00981;0,02943;-0,28449;;-0,11352;0,16665;-2,58235;;-0,50384;0,75657;-11,68647;;10061;-1;3;-29;;;;;
9,065;-0,00981;0,02943;-0,28449;;-0,11356;0,16677;-2,58349;;-0,50429;0,75724;-11,69680;;10065;-1;3;-29;;;;;
9,073;-0,02943;0,02943;-0,28449;;-0,11371;0,16701;-2,58577;;-0,50520;0,75857;-11,71748;;10073;-3;3;-29;;;;;
9,073;-0,02943;0,02943;-0,28449;;-0,11371;0,16701;-2,58577;;-0,50520;0,75857;-11,71748;;10073;-3;3;-29;;;;;
9,081;-0,01962;0,00981;-0,30411;;-0,11391;0,16716;-2,58812;;-0,50611;0,75991;-11,73818;;10081;-2;1;-31;;;;;
9,081;-0,01962;0,00981;-0,30411;;-0,11391;0,16716;-2,58812;;-0,50611;0,75991;-11,73818;;10081;-2;1;-31;;;;;
9,093;-0,01962;0,03924;-0,28449;;-0,11414;0,16746;-2,59165;;-0,50748;0,76192;-11,76925;;10093;-2;4;-29;;;;;
9,094;-0,01962;0,03924;-0,28449;;-0,11416;0,16750;-2,59194;;-0,50759;0,76208;-11,77185;;10094;-2;4;-29;;;;;
9,102;-0,00981;0,02943;-0,28449;;-0,11428;0,16777;-2,59422;;-0,50851;0,76342;-11,79259;;10102;-1;3;-29;;;;;
9,102;-0,00981;0,02943;-0,28449;;-0,11428;0,16777;-2,59422;;-0,50851;0,76342;-11,79259;;10102;-1;3;-29;;;;;
9,114;0,00000;0,00000;-0,27468;;-0,11434;0,16795;-2,59757;;-0,50988;0,76544;-11,82374;;10114;0;0;-28;;;;;
9,114;0,00000;0,00000;-0,27468;;-0,11434;0,16795;-2,59757;;-0,50988;0,76544;-11,82374;;10114;0;0;-28;;;;;
9,122;-0,00981;0,00981;-0,27468;;-0,11438;0,16799;-2,59977;;-0,51079;0,76678;-11,84453;;10122;-1;1;-28;;;;;
9,122;-0,00981;0,00981;-0,27468;;-0,11438;0,16799;-2,59977;;-0,51079;0,76678;-11,84453;;10122;-1;1;-28;;;;;
9,130;-0,00981;0,02943;-0,29430;;-0,11446;0,16814;-2,60204;;-0,51171;0,76813;-11,86534;;10130;-1;3;-30;;;;;
9,134;-0,00981;0,02943;-0,29430;;-0,11450;0,16826;-2,60322;;-0,51217;0,76880;-11,87575;;10134;-1;3;-30;;;;;
9,143;0,01962;0,01962;-0,28449;;-0,11445;0,16848;-2,60583;;-0,51320;0,77032;-11,89919;;10143;2;2;-29;;;;;
9,143;0,01962;0,01962;-0,28449;;-0,11445;0,16848;-2,60583;;-0,51320;0,77032;-11,89919;;10143;2;2;-29;;;;;
9,151;-0,00981;0,01962;-0,28449;;-0,11441;0,16864;-2,60810;;-0,51411;0,77166;-11,92004;;10151;-1;2;-29;;;;;
9,155;-0,00981;0,01962;-0,28449;;-0,11445;0,16872;-2,60924;;-0,51457;0,77234;-11,93048;;10155;-1;2;-29;;;;;
9,163;-0,01962;0,03924;-0,25506;;-0,11457;0,16895;-2,61140;;-0,51549;0,77369;-11,95136;;10163;-2;4;-26;;;;;
9,163;-0,01962;0,03924;-0,25506;;-0,11457;0,16895;-2,61140;;-0,51549;0,77369;-11,95136;;10163;-2;4;-26;;;;;
9,171;-0,00981;0,01962;-0,27468;;-0,11469;0,16919;-2,61352;;-0,51640;0,77504;-11,97226;;10171;-1;2;-28;;;;;
9,175;-0,00981;0,01962;-0,27468;;-0,11473;0,16927;-2,61462;;-0,51686;0,77572;-11,98272;;10175;-1;2;-28;;;;;
9,184;-0,01962;0,00981;-0,28449;;-0,11486;0,16940;-2,61713;;-0,51789;0,77724;-12,00626;;10184;-2;1;-29;;;;;
9,184;-0,01962;0,00981;-0,28449;;-0,11486;0,16940;-2,61713;;-0,51789;0,77724;-12,00626;;10184;-2;1;-29;;;;;
9,192;0,00000;0,01962;-0,26487;;-0,11494;0,16952;-2,61933;;-0,51881;0,77860;-12,02721;;10192;0;2;-27;;;;;
9,192;0,00000;0,01962;-0,26487;;-0,11494;0,16952;-2,61933;;-0,51881;0,77860;-12,02721;;10192;0;2;-27;;;;;
9,204;-0,01962;0,01962;-0,26487;;-0,11506;0,16975;-2,62251;;-0,52019;0,78063;-12,05866;;10204;-2;2;-27;;;;;
9,204;-0,01962;0,01962;-0,26487;;-0,11506;0,16975;-2,62251;;-0,52019;0,78063;-12,05866;;10204;-2;2;-27;;;;;
9,212;0,00000;0,01962;-0,30411;;-0,11514;0,16991;-2,62478;;-0,52111;0,78199;-12,07965;;10212;0;2;-31;;;;;
9,212;0,00000;0,01962;-0,30411;;-0,11514;0,16991;-2,62478;;-0,52111;0,78199;-12,07965;;10212;0;2;-31;;;;;
9,224;0,00000;0,02943;-0,28449;;-0,11514;0,17020;-2,62831;;-0,52250;0,78403;-12,11117;;10224;0;3;-29;;;;;
9,225;0,00000;0,02943;-0,28449;;-0,11514;0,17023;-2,62860;;-0,52261;0,78420;-12,11379;;10225;0;3;-29;;;;;
9,233;0,00000;0,01962;-0,28449;;-0,11514;0,17043;-2,63088;;-0,52353;0,78557;-12,13483;;10233;0;2;-29;;;;;
9,233;0,00000;0,01962;-0,28449;;-0,11514;0,17043;-2,63088;;-0,52353;0,78557;-12,13483;;10233;0;2;-29;;;;;
9,241;-0,00981;0,00981;-0,29430;;-0,11517;0,17055;-2,63319;;-0,52445;0,78693;-12,15589;;10241;-1;1;-30;;;;;
9,245;-0,00981;0,00981;-0,29430;;-0,11521;0,17059;-2,63437;;-0,52491;0,78761;-12,16642;;10245;-1;1;-30;;;;;
9,253;0,00000;0,00981;-0,28449;;-0,11525;0,17066;-2,63668;;-0,52584;0,78898;-12,18751;;10253;0;1;-29;;;;;
9,253;0,00000;0,00981;-0,28449;;-0,11525;0,17066;-2,63668;;-0,52584;0,78898;-12,18751;;10253;0;1;-29;;;;;
9,261;-0,00981;0,00981;-0,29430;;-0,11529;0,17074;-2,63900;;-0,52676;0,79034;-12,20861;;10261;-1;1;-30;;;;;
9,265;-0,00981;0,00981;-0,29430;;-0,11533;0,17078;-2,64018;;-0,52722;0,79103;-12,21917;;10265;-1;1;-30;;;;;
9,274;0,00000;0,00981;-0,30411;;-0,11538;0,17087;-2,64287;;-0,52826;0,79256;-12,24294;;10274;0;1;-31;;;;;
9,274;0,00000;0,00981;-0,30411;;-0,11538;0,17087;-2,64287;;-0,52826;0,79256;-12,24294;;10274;0;1;-31;;;;;
9,282;0,00000;0,01962;-0,28449;;-0,11538;0,17099;-2,64522;;-0,52918;0,79393;-12,26409;;10282;0;2;-29;;;;;
9,282;0,00000;0,01962;-0,28449;;-0,11538;0,17099;-2,64522;;-0,52918;0,79393;-12,26409;;10282;0;2;-29;;;;;
9,294;-0,01962;0,01962;-0,28449;;-0,11549;0,17122;-2,64864;;-0,53057;0,79598;-12,29586;;10294;-2;2;-29;;;;;
9,294;-0,01962;0,01962;-0,28449;;-0,11549;0,17122;-2,64864;;-0,53057;0,79598;-12,29586;;10294;-2;2;-29;;;;;
9,302;-0,02943;0,02943;-0,31392;;-0,11569;0,17142;-2,65103;;-0,53149;0,79735;-12,31706;;10302;-3;3;-32;;;;;
9,303;-0,02943;0,02943;-0,31392;;-0,11572;0,17145;-2,65134;;-0,53161;0,79753;-12,31971;;10303;-3;3;-32;;;;;
9,314;-0,00981;0,00000;-0,30411;;-0,11593;0,17161;-2,65474;;-0,53288;0,79941;-12,34889;;10314;-1;0;-31;;;;;
9,315;-0,00981;0,00000;-0,30411;;-0,11594;0,17161;-2,65505;;-0,53300;0,79958;-12,35155;;10315;-1;0;-31;;;;;
9,323;-0,00981;0,00981;-0,25506;;-0,11602;0,17165;-2,65728;;-0,53392;0,80096;-12,37280;;10323;-1;1;-26;;;;;
9,323;-0,00981;0,00981;-0,25506;;-0,11602;0,17165;-2,65728;;-0,53392;0,80096;-12,37280;;10323;-1;1;-26;;;;;
9,331;0,00000;0,00981;-0,27468;;-0,11606;0,17173;-2,65940;;-0,53485;0,80233;-12,39406;;10331;0;1;-28;;;;;
9,335;0,00000;0,00981;-0,27468;;-0,11606;0,17177;-2,66050;;-0,53532;0,80302;-12,40470;;10335;0;1;-28;;;;;
9,343;-0,01962;0,01962;-0,28449;;-0,11614;0,17189;-2,66274;;-0,53625;0,80439;-12,42599;;10343;-2;2;-29;;;;;
9,343;-0,01962;0,01962;-0,28449;;-0,11614;0,17189;-2,66274;;-0,53625;0,80439;-12,42599;;10343;-2;2;-29;;;;;
9,351;-0,01962;0,00981;-0,29430;;-0,11630;0,17200;-2,66505;;-0,53718;0,80577;-12,44731;;10351;-2;1;-30;;;;;
9,355;-0,01962;0,00981;-0,29430;;-0,11638;0,17204;-2,66623;;-0,53764;0,80646;-12,45797;;10355;-2;1;-30;;;;;
9,364;-0,02943;0,00981;-0,28449;;-0,11660;0,17213;-2,66884;;-0,53869;0,80801;-12,48198;;10364;-3;1;-29;;;;;
9,364;-0,02943;0,00981;-0,28449;;-0,11660;0,17213;-2,66884;;-0,53869;0,80801;-12,48198;;10364;-3;1;-29;;;;;
9,372;-0,00981;0,01962;-0,27468;;-0,11675;0,17225;-2,67107;;-0,53962;0,80938;-12,50334;;10372;-1;2;-28;;;;;
9,376;-0,00981;0,01962;-0,27468;;-0,11679;0,17233;-2,67217;;-0,54009;0,81007;-12,51402;;10376;-1;2;-28;;;;;
9,384;-0,00981;0,01962;-0,27468;;-0,11687;0,17248;-2,67437;;-0,54102;0,81145;-12,53541;;10384;-1;2;-28;;;;;
9,384;-0,00981;0,01962;-0,27468;;-0,11687;0,17248;-2,67437;;-0,54102;0,81145;-12,53541;;10384;-1;2;-28;;;;;
9,393;-0,01962;0,03924;-0,28449;;-0,11700;0,17275;-2,67688;;-0,54208;0,81300;-12,55949;;10393;-2;4;-29;;;;;
9,393;-0,01962;0,03924;-0,28449;;-0,11700;0,17275;-2,67688;;-0,54208;0,81300;-12,55949;;10393;-2;4;-29;;;;;
9,405;-0,00981;0,02943;-0,30411;;-0,11718;0,17316;-2,68042;;-0,54348;0,81508;-12,59163;;10405;-1;3;-31;;;;;
9,405;-0,00981;0,02943;-0,30411;;-0,11718;0,17316;-2,68042;;-0,54348;0,81508;-12,59163;;10405;-1;3;-31;;;;;
9,413;0,00000;0,00000;-0,24525;;-0,11722;0,17328;-2,68261;;-0,54442;0,81647;-12,61308;;10413;0;0;-25;;;;;
9,413;0,00000;0,00000;-0,24525;;-0,11722;0,17328;-2,68261;;-0,54442;0,81647;-12,61308;;10413;0;0;-25;;;;;
9,425;-0,01962;0,03924;-0,30411;;-0,11734;0,17351;-2,68591;;-0,54583;0,81855;-12,64530;;10425;-2;4;-31;;;;;
9,425;-0,01962;0,03924;-0,30411;;-0,11734;0,17351;-2,68591;;-0,54583;0,81855;-12,64530;;10425;-2;4;-31;;;;;
9,433;-0,00981;0,01962;-0,31392;;-0,11746;0,17375;-2,68838;;-0,54677;0,81994;-12,66679;;10433;-1;2;-32;;;;;
9,433;-0,00981;0,01962;-0,31392;;-0,11746;0,17375;-2,68838;;-0,54677;0,81994;-12,66679;;10433;-1;2;-32;;;;;
9,442;-0,01962;0,00000;-0,27468;;-0,11759;0,17384;-2,69103;;-0,54782;0,82150;-12,69100;;10442;-2;0;-28;;;;;
9,446;-0,01962;0,00000;-0,27468;;-0,11767;0,17384;-2,69213;;-0,54829;0,82220;-12,70177;;10446;-2;0;-28;;;;;
9,454;0,00000;0,03924;-0,29430;;-0,11774;0,17400;-2,69440;;-0,54924;0,82359;-12,72331;;10454;0;4;-30;;;;;
9,454;0,00000;0,03924;-0,29430;;-0,11774;0,17400;-2,69440;;-0,54924;0,82359;-12,72331;;10454;0;4;-30;;;;;
9,462;-0,00981;0,03924;-0,29430;;-0,11778;0,17431;-2,69676;;-0,55018;0,82498;-12,74488;;10462;-1;4;-30;;;;;
9,462;-0,00981;0,03924;-0,29430;;-0,11778;0,17431;-2,69676;;-0,55018;0,82498;-12,74488;;10462;-1;4;-30;;;;;
9,474;0,00000;0,02943;-0,27468;;-0,11784;0,17472;-2,70017;;-0,55159;0,82707;-12,77726;;10474;0;3;-28;;;;;
9,475;0,00000;0,02943;-0,27468;;-0,11784;0,17475;-2,70045;;-0,55171;0,82725;-12,77996;;10475;0;3;-28;;;;;
9,483;-0,01962;-0,01962;-0,28449;;-0,11792;0,17479;-2,70268;;-0,55265;0,82865;-12,80157;;10483;-2;-2;-29;;;;;
9,483;-0,01962;-0,01962;-0,28449;;-0,11792;0,17479;-2,70268;;-0,55265;0,82865;-12,80157;;10483;-2;-2;-29;;;;;
9,495;-0,00981;0,03924;-0,30411;;-0,11810;0,17491;-2,70622;;-0,55407;0,83075;-12,83403;;10495;-1;4;-31;;;;;
9,495;-0,00981;0,03924;-0,30411;;-0,11810;0,17491;-2,70622;;-0,55407;0,83075;-12,83403;;10495;-1;4;-31;;;;;
9,503;-0,02943;0,03924;-0,28449;;-0,11825;0,17522;-2,70857;;-0,55501;0,83215;-12,85568;;10503;-3;4;-29;;;;;
9,503;-0,02943;0,03924;-0,28449;;-0,11825;0,17522;-2,70857;;-0,55501;0,83215;-12,85568;;10503;-3;4;-29;;;;;
9,511;0,00000;0,01962;-0,30411;;-0,11837;0,17546;-2,71092;;-0,55596;0,83355;-12,87736;;10511;0;2;-31;;;;;
9,515;0,00000;0,01962;-0,30411;;-0,11837;0,17554;-2,71214;;-0,55643;0,83425;-12,88821;;10515;0;2;-31;;;;;
9,524;0,00000;-0,00981;-0,26487;;-0,11837;0,17558;-2,71470;;-0,55750;0,83583;-12,91263;;10524;0;-1;-27;;;;;
9,524;0,00000;-0,00981;-0,26487;;-0,11837;0,17558;-2,71470;;-0,55750;0,83583;-12,91263;;10524;0;-1;-27;;;;;
9,532;-0,00981;0,01962;-0,28449;;-0,11841;0,17562;-2,71690;;-0,55845;0,83724;-12,93436;;10532;-1;2;-29;;;;;
9,536;-0,00981;0,01962;-0,28449;;-0,11845;0,17570;-2,71804;;-0,55892;0,83794;-12,94523;;10536;-1;2;-29;;;;;
9,544;-0,00981;0,04905;-0,27468;;-0,11853;0,17597;-2,72027;;-0,55987;0,83934;-12,96698;;10544;-1;5;-28;;;;;
9,544;-0,00981;0,04905;-0,27468;;-0,11853;0,17597;-2,72027;;-0,55987;0,83934;-12,96698;;10544;-1;5;-28;;;;;
9,552;-0,00981;0,02943;-0,31392;;-0,11861;0,17629;-2,72263;;-0,56082;0,84075;-12,98875;;10552;-1;3;-32;;;;;
9,556;-0,00981;0,02943;-0,31392;;-0,11865;0,17640;-2,72388;;-0,56129;0,84146;-12,99964;;10556;-1;3;-32;;;;;
9,565;-0,00981;0,00000;-0,28449;;-0,11874;0,17654;-2,72658;;-0,56236;0,84305;-13,02417;;10565;-1;0;-29;;;;;
9,565;-0,00981;0,00000;-0,28449;;-0,11874;0,17654;-2,72658;;-0,56236;0,84305;-13,02417;;10565;-1;0;-29;;;;;
9,573;0,00000;0,00981;-0,28449;;-0,11877;0,17658;-2,72885;;-0,56331;0,84446;-13,04599;;10573;0;1;-29;;;;;
9,573;0,00000;0,00981;-0,28449;;-0,11877;0,17658;-2,72885;;-0,56331;0,84446;-13,04599;;10573;0;1;-29;;;;;
9,585;-0,00981;0,04905;-0,29430;;-0,11883;0,17693;-2,73233;;-0,56473;0,84658;-13,07876;;10585;-1;5;-30;;;;;
9,585;-0,00981;0,04905;-0,29430;;-0,11883;0,17693;-2,73233;;-0,56473;0,84658;-13,07876;;10585;-1;5;-30;;;;;
9,593;-0,01962;0,00000;-0,28449;;-0,11895;0,17712;-2,73464;;-0,56569;0,84800;-13,10063;;10593;-2;0;-29;;;;;
9,593;-0,01962;0,00000;-0,28449;;-0,11895;0,17712;-2,73464;;-0,56569;0,84800;-13,10063;;10593;-2;0;-29;;;;;
9,601;-0,01962;0,01962;-0,30411;;-0,11911;0,17720;-2,73699;;-0,56664;0,84941;-13,12251;;10601;-2;2;-31;;;;;
9,605;-0,01962;0,01962;-0,30411;;-0,11919;0,17728;-2,73821;;-0,56711;0,85012;-13,13346;;10605;-2;2;-31;;;;;
9,614;0,00000;0,00000;-0,27468;;-0,11927;0,17737;-2,74082;;-0,56819;0,85172;-13,15812;;10614;0;0;-28;;;;;
9,614;0,00000;0,00000;-0,27468;;-0,11927;0,17737;-2,74082;;-0,56819;0,85172;-13,15812;;10614;0;0;-28;;;;;
9,622;-0,03924;0,00981;-0,28449;;-0,11943;0,17741;-2,74305;;-0,56914;0,85314;-13,18006;;10622;-4;1;-29;;;;;
9,626;-0,03924;0,00981;-0,28449;;-0,11959;0,17745;-2,74419;;-0,56962;0,85385;-13,19103;;10626;-4;1;-29;;;;;
9,634;0,00000;0,00000;-0,27468;;-0,11975;0,17749;-2,74643;;-0,57058;0,85527;-13,21299;;10634;0;0;-28;;;;;
9,634;0,00000;0,00000;-0,27468;;-0,11975;0,17749;-2,74643;;-0,57058;0,85527;-13,21299;;10634;0;0;-28;;;;;
9,642;-0,00981;0,00981;-0,27468;;-0,11979;0,17753;-2,74862;;-0,57154;0,85669;-13,23497;;10642;-1;1;-28;;;;;
9,646;-0,00981;0,00981;-0,27468;;-0,11982;0,17757;-2,74972;;-0,57202;0,85740;-13,24597;;10646;-1;1;-28;;;;;
9,655;-0,00981;0,01962;-0,27468;;-0,11991;0,17770;-2,75220;;-0,57309;0,85900;-13,27073;;10655;-1;2;-28;;;;;
9,655;-0,00981;0,01962;-0,27468;;-0,11991;0,17770;-2,75220;;-0,57309;0,85900;-13,27073;;10655;-1;2;-28;;;;;
9,663;0,00000;0,01962;-0,29430;;-0,11995;0,17786;-2,75447;;-0,57405;0,86042;-13,29275;;10663;0;2;-30;;;;;
9,663;0,00000;0,01962;-0,29430;;-0,11995;0,17786;-2,75447;;-0,57405;0,86042;-13,29275;;10663;0;2;-30;;;;;
9,675;0,00000;0,00981;-0,29430;;-0,11995;0,17803;-2,75800;;-0,57549;0,86255;-13,32583;;10675;0;1;-30;;;;;
9,675;0,00000;0,00981;-0,29430;;-0,11995;0,17803;-2,75800;;-0,57549;0,86255;-13,32583;;10675;0;1;-30;;;;;
9,683;-0,00981;0,00981;-0,30411;;-0,11999;0,17811;-2,76040;;-0,57645;0,86398;-13,34790;;10683;-1;1;-31;;;;;
9,683;-0,00981;0,00981;-0,30411;;-0,11999;0,17811;-2,76040;;-0,57645;0,86398;-13,34790;;10683;-1;1;-31;;;;;
9,695;-0,01962;0,01962;-0,28449;;-0,12017;0,17829;-2,76393;;-0,57789;0,86612;-13,38105;;10695;-2;2;-29;;;;;
9,696;-0,01962;0,01962;-0,28449;;-0,12019;0,17831;-2,76421;;-0,57801;0,86630;-13,38381;;10696;-2;2;-29;;;;;
